# lambda = 4.8 um
# Basline       Visbility Dust + Star         Visibility  Star
47	            0.9787632896455969            0.99850853762376
48	            0.9779831462387398            0.9984449293367936
49	            0.9771918058063723            0.9983793253083373
50	            0.9764004653740048            0.998313721279881
51	            0.9756091249416373            0.9982481172514249
52	            0.9748177845092698            0.9981825132229685
53	            0.9740063524359363            0.9981116250789152
54	            0.973191317516945             0.998039789383939
55	            0.9723762825979537            0.9979679536889628
56	            0.9715612476789626            0.9978961179939867
57	            0.9707460175639707            0.9978241830316162
58	            0.9699187376635574            0.997746120121955
59	            0.9690914577631441            0.9976680572122937
60	            0.9682641778627309            0.9975899943026322
61	            0.9674368979623175            0.9975119313929709
62	            0.9666094640867358            0.997432723964296
63	            0.9657813470734625            0.9973484386773833
64	            0.9649532300601892            0.9972641533904706
65	            0.9641251130469158            0.9971798681035577
66	            0.9632969960336425            0.9970955828166448
67	            0.9624725147580087            0.9970091095200008
68	            0.961654728568523             0.9969186070784909
69	            0.9608369423790369            0.996828104636981
70	            0.9600191561895511            0.996737602195471
71	            0.9592013700000653            0.9966470997539614
72	            0.958394536688784             0.9965533677668363
73	            0.9575978167195345            0.9964566537781951
74	            0.9568010967502848            0.9963599397895543
75	            0.9560043767810351            0.9962632258009131
76	            0.9552076568117854            0.9961665118122722
77	            0.954432390150819             0.9960655288906034
78	            0.9536668558876708            0.9959626093466697
79	            0.9529013216245223            0.9958596898027358
80	            0.9521357873613738            0.995756770258802
81	            0.9513702530982254            0.9956538507148683
82	            0.9506393992860992            0.9955456251922818
83	            0.9499143835317658            0.9954365064687971
84	            0.9491893677774322            0.9953273877453122
85	            0.9484643520230989            0.9952182690218274
86	            0.9477405057621939            0.9951090022292288
87	            0.9470643995663353            0.9949936910853391
88	            0.9463882933704767            0.9948783799414495
89	            0.9457121871746179            0.9947630687975595
90	            0.945036080978759             0.9946477576536699
91	            0.9443707641992457            0.9945312595151369
92	            0.9437508802821255            0.9944097630928632
93	            0.9431309963650053            0.9942882666705896
94	            0.9425111124478851            0.9941667702483159
95	            0.9418912285307648            0.9940452738260422
96	            0.941293781236891             0.9939215540208407
97	            0.9407362383309866            0.9937938798445203
98	            0.9401786954250819            0.9936662056682
99	            0.9396211525191773            0.9935385314918798
100	            0.9390636096132727            0.9934108573155594
101	            0.9385415271186424            0.9932799260976418
102	            0.938051157240906             0.993146082073339
103	            0.9375607873631697            0.9930122380490362
104	            0.9370704174854332            0.9928783940247334
105	            0.9365800476076968            0.9927445500004305
106	            0.9361388425419748            0.992606418197431
107	            0.9357191227607952            0.992466412612318
108	            0.9352994029796157            0.9923264070272053
109	            0.9348796831984362            0.9921864014420925
110	            0.9344599634172566            0.9920463958569796
111	            0.9341030737418696            0.9919010748691529
112	            0.9337560835260887            0.9917549163908621
113	            0.933409093310308             0.9916087579125712
114	            0.9330621030945271            0.9914625994342804
115	            0.9327174528418289            0.9913162450791516
116	            0.9324438575839064            0.9911639427550964
117	            0.9321702623259838            0.9910116404310413
118	            0.9318966670680612            0.990859338106986
119	            0.9316230718101386            0.9907070357829308
120	            0.9313639988179995            0.9905535073303453
121	            0.9311630596193499            0.9903950705870125
122	            0.9309621204207001            0.9902366338436795
123	            0.9307611812220504            0.9900781971003467
124	            0.9305602420234009            0.9899197603570139
125	            0.9303852556395427            0.9897590705398444
126	            0.9302548649431315            0.9895945091820567
127	            0.9301244742467202            0.9894299478242691
128	            0.9299940835503088            0.9892653864664814
129	            0.9298636928538976            0.9891008251086937
130	            0.9297692764430197            0.9889329872284133
131	            0.9297060186063442            0.9887623114385621
132	            0.9296427607696686            0.9885916356487109
133	            0.9295795029329932            0.9884209598588596
134	            0.9295162450963176            0.9882502840690084
135	            0.9294969739014206            0.9880753119943874
136	            0.9294962093316241            0.9878985323316363
137	            0.9294954447618278            0.9877217526688851
138	            0.9294946801920312            0.987544973006134
139	            0.9294939156222348            0.9873681933433828
140	            0.929542616392995             0.9871861015091308
141	            0.9295985874242131            0.9870032289085894
142	            0.9296545584554312            0.9868203563080479
143	            0.9297105294866495            0.9866374837075063
144	            0.9297684925426399            0.9864543687404512
145	            0.9298744488322735            0.9862654145123197
146	            0.9299804051219073            0.9860764602841884
147	            0.9300863614115409            0.9858875060560571
148	            0.9301923177011746            0.9856985518279257
149	            0.9303070835108269            0.9855083359783712
150	            0.9304554243739978            0.9853133118070568
151	            0.9306037652371685            0.9851182876357425
152	            0.9307521061003393            0.984923263464428
153	            0.93090044696351              0.9847282392931137
154	            0.931061600268952             0.9845309383116115
155	            0.9312440310656894            0.9843298562548136
156	            0.9314264618624267            0.9841287741980156
157	            0.9316088926591639            0.9839276921412176
158	            0.9317913234559013            0.9837266100844195
159	            0.9319874962895143            0.9835222402824351
160	            0.9321951957329375            0.9833151127702026
161	            0.9324028951763608            0.98310798525797
162	            0.9326105946197841            0.9829008577457373
163	            0.9328182940632074            0.9826937302335049
164	            0.9330374508977313            0.98248230848182
165	            0.9332612459681237            0.9822691483155802
166	            0.9334850410385158            0.9820559881493403
167	            0.9337088361089081            0.9818428279831003
168	            0.9339326311793003            0.9816296678168605
169	            0.9341623650527309            0.981411211543924
170	            0.9343929100851701            0.9811920318954807
171	            0.9346234551176092            0.9809728522470376
172	            0.9348540001500485            0.9807536725985945
173	            0.9350844213901717            0.980534205729869
174	            0.9353123778541917            0.9803090201403748
175	            0.9355403343182117            0.9800838345508804
176	            0.9357682907822318            0.9798586489613861
177	            0.9359962472462516            0.9796334633718916
178	            0.93622166937194              0.9794069845955033
179	            0.9364378828810441            0.979175806974399
180	            0.9366540963901482            0.9789446293532946
181	            0.9368703098992521            0.9787134517321902
182	            0.9370865234083562            0.9784822741110857
183	            0.9372948525061409            0.9782488021508479
184	            0.9374905236820598            0.9780116467747773
185	            0.9376861948579785            0.9777744913987065
186	            0.9378818660338973            0.9775373360226358
187	            0.9380775372098162            0.9773001806465651
188	            0.9382573024083934            0.9770597347779425
189	            0.9384241483775646            0.9768166162896359
190	            0.9385909943467358            0.9765734978013294
191	            0.9387578403159068            0.9763303793130227
192	            0.9389246862850781            0.9760872608247162
193	            0.9390653008661948            0.9758398608729396
194	            0.9391957043805694            0.9755907942800705
195	            0.9393261078949441            0.9753417276872013
196	            0.9394565114093187            0.9750926610943322
197	            0.9395869149236934            0.9748435945014631
198	            0.9396789122331491            0.9745892608395912
199	            0.9397660556793987            0.9743342615136035
               
