# lambda = 4.3 um
# Basline       Visbility Dust + Star         Visibility  Star
52	            0.965483165899856             0.9977334122064286
53	            0.964430960301415             0.9976462722142485
54	            0.9633787547029737            0.9975591322220684
55	            0.9623265491045325            0.9974719922298882
56	            0.9612743282901799            0.9973798006446065
57	            0.960222101769954             0.9972857147429365
58	            0.9591698752497281            0.9971916288412664
59	            0.9581176487295022            0.9970975429395963
60	            0.9570711470600523            0.9970006906882324
61	            0.9560332827587051            0.9968996647070121
62	            0.954995418457358             0.9967986387257918
63	            0.9539575541560108            0.9966976127445715
64	            0.9529216611799958            0.9965961018548405
65	            0.9519119853200129            0.9964881420535668
66	            0.9509023094600298            0.996380182252293
67	            0.9498926336000468            0.9962722224510191
68	            0.948882957740064             0.9961642626497454
69	            0.9479038379095392            0.9960511680240077
70	            0.9469353836405469            0.9959362810912445
71	            0.9459669293715545            0.9958213941584811
72	            0.9449984751025621            0.9957065072257179
73	            0.9440519879281115            0.9955887651527292
74	            0.9431367753909372            0.9954669582055835
75	            0.942221562853763             0.9953451512584376
76	            0.9413063503165886            0.9952233443112917
77	            0.9403965128209165            0.9951009572657015
78	            0.9395453494286455            0.9949722378492665
79	            0.9386941860363749            0.9948435184328315
80	            0.9378430226441039            0.9947147990163965
81	            0.9369918592518331            0.9945860795999615
82	            0.9361961824714291            0.9944521455657492
83	            0.9354184870015441            0.9943165216525136
84	            0.934640791531659             0.9941808977392781
85	            0.9338630960617741            0.9940452738260422
86	            0.9331201023583985            0.9939067081863847
87	            0.9324237559782509            0.9937641881756085
88	            0.9317274095981033            0.9936216681648324
89	            0.9310310632179557            0.9934791481540561
90	            0.9303432908971514            0.9933359538287451
91	            0.9297345177149939            0.9931865465458025
92	            0.9291257445328365            0.9930371392628599
93	            0.9285169713506789            0.9928877319799171
94	            0.9279081981685215            0.9927383246969745
95	            0.9273702349834376            0.9925836265905521
96	            0.9268535141396156            0.9924273412862401
97	            0.9263367932957935            0.9922710559819281
98	            0.9258200724519715            0.9921147706776161
99	            0.9253450870281811            0.9919554594192145
100	            0.9249230977273539            0.9917923057690294
101	            0.9245011084265267            0.9916291521188443
102	            0.9240791191256995            0.9914659984686593
103	            0.923667825732225             0.9913020774210999
104	            0.9233414259798184            0.9911320655244802
105	            0.9230150262274116            0.9909620536278604
106	            0.9226886264750049            0.9907920417312407
107	            0.9223622267225985            0.990622029834621
108	            0.9221099503436597            0.9904466546429812
109	            0.9218781895007421            0.9902697950225167
110	            0.9216464286578244            0.990092935402052
111	            0.9214146678149068            0.9899160757815876
112	            0.9212246918719986            0.9897361084899204
113	            0.9210848564951951            0.9895524120905296
114	            0.9209450211183915            0.9893687156911387
115	            0.9208051857415879            0.9891850192917478
116	            0.9206763683621316            0.9890004637034707
117	            0.9206240601617366            0.9888099418915438
118	            0.9205717519613416            0.9886194200796168
119	            0.9205194437609465            0.9884288982676899
120	            0.9204671355605515            0.9882383764557631
121	            0.920479841686602             0.9880424227548057
122	            0.9205090858290732            0.987845087317316
123	            0.9205383299715445            0.9876477518798263
124	            0.9205675741140157            0.9874504164423366
125	            0.9206315544376313            0.9872498942767615
126	            0.9207349358499312            0.987045757420343
127	            0.9208383172622309            0.9868416205639244
128	            0.9209416986745306            0.986637483707506
129	            0.9210542335007029            0.9864323973185751
130	            0.9212230583144637            0.986221471668568
131	            0.9213918831282244            0.986010546018561
132	            0.9215607079419851            0.9857996203685541
133	            0.9217295327557459            0.9855886947185469
134	            0.9219435039022306            0.9853722726030356
135	            0.9221679827153916            0.9851545712024985
136	            0.9223924615285526            0.9849368698019617
137	            0.9226169403417135            0.9847191684014247
138	            0.9228631185321508            0.9844982040232957
139	            0.9231325677732667            0.9842737403319862
140	            0.9234020170143827            0.9840492766406769
141	            0.9236714662554986            0.9838248129493674
142	            0.923946086254067             0.9835993109846611
143	            0.924249143617248             0.9833680988779829
144	            0.924552200980429             0.9831368867713047
145	            0.92485525834361              0.9829056746646266
146	            0.9251583157067909            0.9826744625579483
147	            0.9254793557281495            0.9824376935633048
148	            0.9258042054103431            0.982199747331223
149	            0.9261290550925366            0.981961801099141
150	            0.9264539047747302            0.9817238548670593
151	            0.9267835972581144            0.981482572359696
152	            0.9271182005793477            0.9812379067056198
153	            0.927452803900581             0.9809932410515438
154	            0.9277874072218145            0.9807485753974678
155	            0.9281216284698345            0.9805027844848233
156	            0.9284539553935182            0.9802514145244576
157	            0.9287862823172021            0.9800000445640917
158	            0.9291186092408857            0.9797486746037258
159	            0.9294509361645695            0.9794973046433599
160	            0.9297714561090482            0.9792403216593581
161	            0.9300897132041956            0.9789822629195207
162	            0.9304079702993432            0.9787242041796834
163	            0.9307262273944907            0.9784661454398461
164	            0.9310315144476331            0.9782046802204163
165	            0.931324364946776             0.9779399486378255
166	            0.9316172154459187            0.9776752170552351
167	            0.9319100659450614            0.9774104854726444
168	            0.9321963563296474            0.9771445435529331
169	            0.9324531281325238            0.976873155472963
170	            0.9327098999354002            0.9766017673929928
171	            0.9329666717382766            0.9763303793130227
172	            0.933223443541153             0.9760589912330524
173	            0.9334410605178985            0.9757819384094816
174	            0.9336519382671723            0.9755039105848834
175	            0.9338628160164459            0.9752258827602854
176	            0.9340736937657196            0.9749478549356874
177	            0.9342558926100413            0.9746663536590757
178	            0.9344120903153271            0.974381703248671
179	            0.9345682880206129            0.974097052838266
180	            0.9347244857258987            0.9738124024278612
181	            0.9348684867993896            0.9735264586570656
182	            0.934962397902248             0.9732352032244046
183	            0.9350563090051063            0.9729439477917434
184	            0.9351502201079647            0.9726526923590824
185	            0.9352441312108232            0.9723614369264214
186	            0.9352785659250678            0.9720644695707935
187	            0.9353038881716048            0.9717666270827846
188	            0.9353292104181418            0.9714687845947756
189	            0.9353545326646787            0.9711709421067667
190	            0.9353402829755527            0.9708695625615062
191	            0.9352921159849934            0.9705651513870126
192	            0.9352439489944341            0.9702607402125188
193	            0.935195782003875             0.9699563290380252
194	            0.9351314772882965            0.9696505436813974
195	            0.9350063912646271            0.969339582589803
196	            0.9348813052409578            0.9690286214982088
197	            0.9347562192172884            0.9687176604066144
198	            0.934631133193619             0.96840669931502
199	            0.934436579416612             0.9680899837824051
               
